Ngay,Gio,Luong_mua,Truot_lo
11/7/2014,6,0.0,0
11/7/2014,7,0.0,0
11/7/2014,8,0.0,0
11/7/2014,9,0.0,0
11/7/2014,10,0.0,0
11/7/2014,11,0.0,0
11/7/2014,12,0.0,0
11/7/2014,13,0.0,0
11/7/2014,14,0.0,0
11/7/2014,15,0.0,0
11/7/2014,16,0.0,0
11/7/2014,17,0.0,0
11/7/2014,18,0.0,0
11/7/2014,19,0.0,0
11/7/2014,20,0.0,0
11/7/2014,21,0.0,0
11/7/2014,22,0.0,0
11/7/2014,23,0.0,0
11/7/2014,24,0.0,0
11/8/2014,1,0.0,0
11/8/2014,2,0.0,0
11/8/2014,3,0.0,0
11/8/2014,4,0.0,0
11/8/2014,5,0.0,0
11/8/2014,6,0.0,0
11/8/2014,7,0.0,0
11/8/2014,8,0.0,0
11/8/2014,9,0.0,0
11/8/2014,10,0.0,0
11/8/2014,11,0.0,0
11/8/2014,12,0.0,0
11/8/2014,13,0.0,0
11/8/2014,14,0.0,0
11/8/2014,15,0.0,0
11/8/2014,16,0.0,0
11/8/2014,17,0.0,0
11/8/2014,18,0.0,0
11/8/2014,19,0.0,0
11/8/2014,20,0.0,0
11/8/2014,21,0.0,0
11/8/2014,22,0.0,0
11/8/2014,23,0.0,0
11/8/2014,24,0.0,0
11/9/2014,1,0.0,0
11/9/2014,2,0.0,0
11/9/2014,3,0.0,0
11/9/2014,4,0.0,0
11/9/2014,5,0.0,0
11/9/2014,6,0.0,0
11/9/2014,7,0.0,0
11/9/2014,8,0.0,0
11/9/2014,9,0.0,0
11/9/2014,10,0.0,0
11/9/2014,11,0.0,0
11/9/2014,12,0.0,0
11/9/2014,13,0.0,0
11/9/2014,14,0.0,0
11/9/2014,15,0.0,0
11/9/2014,16,0.0,0
11/9/2014,17,0.0,0
11/9/2014,18,0.0,0
11/9/2014,19,0.2,0
11/9/2014,20,0.0,0
11/9/2014,21,0.0,0
11/9/2014,22,0.0,0
11/9/2014,23,0.0,0
11/9/2014,24,0.0,0
11/10/2014,1,0.0,0
11/10/2014,2,0.0,0
11/10/2014,3,0.0,0
11/10/2014,4,0.1,0
11/10/2014,5,0.0,0
11/10/2014,6,0.0,0
11/10/2014,7,0.0,0
11/10/2014,8,0.0,0
11/10/2014,9,0.0,0
11/10/2014,10,0.0,0
11/10/2014,11,0.0,0
11/10/2014,12,0.0,0
11/10/2014,13,0.0,0
11/10/2014,14,0.0,0
11/10/2014,15,0.0,0
11/10/2014,16,0.0,0
11/10/2014,17,0.0,0
11/10/2014,18,0.0,0
11/10/2014,19,0.0,0
11/10/2014,20,0.0,0
11/10/2014,21,0.0,0
11/10/2014,22,0.0,0
11/10/2014,23,0.0,0
11/10/2014,24,0.0,0
11/11/2014,1,0.0,0
11/11/2014,2,0.0,0
11/11/2014,3,0.0,0
11/11/2014,4,0.0,0
11/11/2014,5,0.0,0
11/11/2014,6,0.0,0
11/11/2014,7,0.0,0
11/11/2014,8,0.0,0
11/11/2014,9,0.0,0
11/11/2014,10,0.0,0
11/11/2014,11,0.0,0
11/11/2014,12,0.0,0
11/11/2014,13,0.0,0
11/11/2014,14,0.0,0
11/11/2014,15,0.0,0
11/11/2014,16,0.0,0
11/11/2014,17,0.0,0
11/11/2014,18,0.0,0
11/11/2014,19,0.0,0
11/11/2014,20,0.0,0
11/11/2014,21,0.0,0
11/11/2014,22,0.0,0
11/11/2014,23,0.0,0
11/11/2014,24,0.0,0
11/12/2014,1,0.0,0
11/12/2014,2,0.0,0
11/12/2014,3,0.1,0
11/12/2014,4,0.0,0
11/12/2014,5,0.0,0
11/12/2014,6,0.0,0
11/12/2014,7,0.0,0
11/12/2014,8,0.0,0
11/12/2014,9,0.0,0
11/12/2014,10,0.0,0
11/12/2014,11,0.0,0
11/12/2014,12,0.0,0
11/12/2014,13,0.0,0
11/12/2014,14,0.0,0
11/12/2014,15,0.0,0
11/12/2014,16,3.3,0
11/12/2014,17,0.0,0
11/12/2014,18,0.0,0
11/12/2014,19,0.3,0
11/12/2014,20,0.1,0
11/12/2014,21,0.0,0
11/12/2014,22,0.0,0
11/12/2014,23,0.0,0
11/12/2014,24,0.6,0
11/13/2014,1,0.2,0
11/13/2014,2,0.0,0
11/13/2014,3,0.0,0
11/13/2014,4,0.2,0
11/13/2014,5,2.2,0
11/13/2014,6,0.4,0
11/13/2014,7,0.0,0
11/13/2014,8,0.1,0
11/13/2014,9,1.8,0
11/13/2014,10,0.3,0
11/13/2014,11,0.2,0
11/13/2014,12,11.5,0
11/13/2014,13,12.8,0
11/13/2014,14,11.8,0
11/13/2014,15,19.9,0
11/13/2014,16,1.5,0
11/13/2014,17,1.0,0
11/13/2014,18,1.4,0
11/13/2014,19,0.2,0
11/13/2014,20,0.0,0
11/13/2014,21,3.0,0
11/13/2014,22,4.7,0
11/13/2014,23,2.5,0
11/13/2014,24,2.1,0
11/14/2014,1,12.4,0
11/14/2014,2,7.1,0
11/14/2014,3,1.9,0
11/14/2014,4,0.4,0
11/14/2014,5,0.0,0
11/14/2014,6,6.4,0
11/14/2014,7,6.3,0
11/14/2014,8,0.7,0
11/14/2014,9,3.0,0
11/14/2014,10,1.5,0
11/14/2014,11,0.0,0
11/14/2014,12,0.6,0
11/14/2014,13,1.8,0
11/14/2014,14,0.3,0
11/14/2014,15,0.0,0
11/14/2014,16,0.4,0
11/14/2014,17,1.3,0
11/14/2014,18,0.8,0
11/14/2014,19,2.0,0
11/14/2014,20,3.6,0
11/14/2014,21,7.1,0
11/14/2014,22,2.3,0
11/14/2014,23,0.2,0
11/14/2014,24,0.0,0
11/15/2014,1,0.0,0
11/15/2014,2,2.3,0
11/15/2014,3,10.0,0
11/15/2014,4,9.3,0
11/15/2014,5,14.0,0
11/15/2014,6,8.3,0
11/15/2014,7,4.2,0
11/15/2014,8,14.5,0
11/15/2014,9,2.3,0
11/15/2014,10,11.8,0
11/15/2014,11,7.7,0
11/15/2014,12,10.2,0
11/15/2014,13,9.4,0
11/15/2014,14,5.8,0
11/15/2014,15,10.9,0
11/15/2014,16,5.4,0
11/15/2014,17,11.5,0
11/15/2014,18,2.6,0
11/15/2014,19,3.0,0
11/15/2014,20,0.0,0
11/15/2014,21,2.8,0
11/15/2014,22,0.7,0
11/15/2014,23,0.0,0
11/15/2014,24,1.1,0
11/16/2014,1,0.7,0
11/16/2014,2,5.7,0
11/16/2014,3,1.8,0
11/16/2014,4,11.6,0
11/16/2014,5,4.4,0
11/16/2014,6,3.9,0
11/16/2014,7,0.0,0
11/16/2014,8,0.5,0
11/16/2014,9,1.1,0
11/16/2014,10,6.2,0
11/16/2014,11,0.0,0
11/16/2014,12,1.5,0
11/16/2014,13,0.6,0
11/16/2014,14,0.2,0
11/16/2014,15,1.8,0
11/16/2014,16,0.0,0
11/16/2014,17,0.2,0
11/16/2014,18,0.0,0
11/16/2014,19,0.3,0
11/16/2014,20,0.6,0
11/16/2014,21,0.9,0
11/16/2014,22,0.1,0
11/16/2014,23,0.3,0
11/16/2014,24,0.0,0
11/17/2014,1,0.0,0
11/17/2014,2,0.2,0
11/17/2014,3,1.3,0
11/17/2014,4,0.0,0
11/17/2014,5,0.0,0
11/17/2014,6,0.0,0
11/17/2014,7,0.0,0
11/17/2014,8,0.0,0
11/17/2014,9,0.0,0
11/17/2014,10,0.2,0
11/17/2014,11,0.4,0
11/17/2014,12,1.7,0
11/17/2014,13,0.2,0
11/17/2014,14,0.0,0
11/17/2014,15,0.0,0
11/17/2014,16,0.0,0
11/17/2014,17,0.0,0
11/17/2014,18,0.0,0
11/17/2014,19,0.0,0
11/17/2014,20,0.0,0
11/17/2014,21,0.0,0
11/17/2014,22,2.3,0
11/17/2014,23,1.2,0
11/17/2014,24,0.9,0
11/18/2014,1,0.0,0
11/18/2014,2,0.1,0
11/18/2014,3,0.2,0
11/18/2014,4,0.1,0
11/18/2014,5,0.0,0
11/18/2014,6,0.4,0
11/18/2014,7,0.5,0
11/18/2014,8,1.5,0
11/18/2014,9,0.2,0
11/18/2014,10,0.4,0
11/18/2014,11,1.1,0
11/18/2014,12,0.0,0
11/18/2014,13,0.0,0
11/18/2014,14,1.7,0
11/18/2014,15,0.0,0
11/18/2014,16,0.7,0
11/18/2014,17,0.0,0
11/18/2014,18,0.7,0
11/18/2014,19,0.1,0
11/18/2014,20,0.1,0
11/18/2014,21,0.0,0
11/18/2014,22,0.0,0
11/18/2014,23,0.0,0
11/18/2014,24,0.3,0
11/19/2014,1,0.4,0
11/19/2014,2,0.0,0
11/19/2014,3,0.0,0
11/19/2014,4,1.8,0
11/19/2014,5,0.0,0
11/19/2014,6,0.0,0
11/19/2014,7,0.0,0
11/19/2014,8,0.0,0
11/19/2014,9,0.0,0
11/19/2014,10,0.1,0
11/19/2014,11,0.2,0
11/19/2014,12,0.1,0
11/19/2014,13,0.0,0
11/19/2014,14,0.1,0
11/19/2014,15,0.0,0
11/19/2014,16,0.1,0
11/19/2014,17,0.0,0
11/19/2014,18,4.5,0
11/19/2014,19,2.4,0
11/19/2014,20,0.1,0
11/19/2014,21,2.6,0
11/19/2014,22,3.7,0
11/19/2014,23,6.7,0
11/19/2014,24,1.5,0
11/20/2014,1,0.3,0
11/20/2014,2,3.2,0
11/20/2014,3,2.0,0
11/20/2014,4,0.6,0
11/20/2014,5,0.1,0
11/20/2014,6,0.7,0
11/20/2014,7,0.2,0
11/20/2014,8,1.0,0
11/20/2014,9,0.0,0
11/20/2014,10,0.0,0
11/20/2014,11,0.4,0
11/20/2014,12,0.1,0
11/20/2014,13,0.1,0
11/20/2014,14,0.3,0
11/20/2014,15,0.0,0
11/20/2014,16,0.0,0
11/20/2014,17,0.0,0
11/20/2014,18,0.1,0
11/20/2014,19,0.0,0
11/20/2014,20,0.0,0
11/20/2014,21,0.2,0
11/20/2014,22,0.0,0
11/20/2014,23,0.5,0
11/20/2014,24,2.0,0
11/21/2014,1,0.7,0
11/21/2014,2,0.6,0
11/21/2014,3,0.2,0
11/21/2014,4,0.5,0
11/21/2014,5,0.1,0
11/21/2014,6,0.0,0
11/21/2014,7,0.0,0
11/21/2014,8,0.0,0
11/21/2014,9,0.0,0
11/21/2014,10,0.0,0
11/21/2014,11,0.0,0
11/21/2014,12,2.9,0
11/21/2014,13,0.0,0
11/21/2014,14,0.0,0
11/21/2014,15,0.0,0
11/21/2014,16,0.2,0
11/21/2014,17,0.5,0
11/21/2014,18,0.0,0
11/21/2014,19,0.0,0
11/21/2014,20,0.1,0
11/21/2014,21,0.2,0
11/21/2014,22,1.2,0
11/21/2014,23,0.0,0
11/21/2014,24,0.0,0
11/22/2014,1,0.0,0
11/22/2014,2,0.1,0
11/22/2014,3,0.2,0
11/22/2014,4,0.0,0
11/22/2014,5,0.0,0
11/22/2014,6,0.0,0
11/22/2014,7,0.0,0
11/22/2014,8,0.0,0
11/22/2014,9,0.0,0
11/22/2014,10,0.0,0
11/22/2014,11,0.0,0
11/22/2014,12,1.1,0
11/22/2014,13,0.0,0
11/22/2014,14,0.0,0
11/22/2014,15,0.0,0
11/22/2014,16,0.0,0
11/22/2014,17,0.0,0
11/22/2014,18,3.7,0
11/22/2014,19,0.0,0
11/22/2014,20,0.0,0
11/22/2014,21,0.0,0
11/22/2014,22,0.0,0
11/22/2014,23,0.0,0
11/22/2014,24,0.0,0
11/23/2014,1,0.2,0
11/23/2014,2,0.0,0
11/23/2014,3,0.3,0
11/23/2014,4,0.5,0
11/23/2014,5,0.3,0
11/23/2014,6,0.3,0
11/23/2014,7,0.0,0
11/23/2014,8,0.0,0
11/23/2014,9,0.0,0
11/23/2014,10,0.0,0
11/23/2014,11,0.0,0
11/23/2014,12,0.0,0
11/23/2014,13,0.0,0
11/23/2014,14,0.5,0
11/23/2014,15,0.4,0
11/23/2014,16,0.2,0
11/23/2014,17,0.0,0
11/23/2014,18,3.1,0
11/23/2014,19,3.4,0
11/23/2014,20,8.2,0
11/23/2014,21,0.2,0
11/23/2014,22,1.1,0
11/23/2014,23,0.0,0
11/23/2014,24,0.0,0
11/24/2014,1,0.0,0
11/24/2014,2,0.0,0
11/24/2014,3,0.0,0
11/24/2014,4,0.0,0
11/24/2014,5,0.1,0
11/24/2014,6,0.0,0
11/24/2014,7,0.2,0
11/24/2014,8,0.0,0
11/24/2014,9,0.0,0
11/24/2014,10,0.0,0
11/24/2014,11,0.0,0
11/24/2014,12,0.0,0
11/24/2014,13,0.0,0
11/24/2014,14,0.0,0
11/24/2014,15,0.0,0
11/24/2014,16,0.5,0
11/24/2014,17,0.0,0
11/24/2014,18,0.0,0
11/24/2014,19,0.0,0
11/24/2014,20,0.8,0
11/24/2014,21,0.3,0
11/24/2014,22,0.3,0
11/24/2014,23,1.1,0
11/24/2014,24,0.3,0
11/25/2014,1,0.1,0
11/25/2014,2,1.4,0
11/25/2014,3,0.7,0
11/25/2014,4,0.3,0
11/25/2014,5,0.1,0
11/25/2014,6,0.3,0
11/25/2014,7,1.1,0
11/25/2014,8,2.7,0
11/25/2014,9,0.4,0
11/25/2014,10,0.0,0
11/25/2014,11,0.0,0
11/25/2014,12,0.0,0
11/25/2014,13,0.0,0
11/25/2014,14,0.0,0
11/25/2014,15,0.0,0
11/25/2014,16,0.0,0
11/25/2014,17,0.1,0
11/25/2014,18,0.0,0
11/25/2014,19,10.5,0
11/25/2014,20,0.0,0
11/25/2014,21,0.0,0
11/25/2014,22,0.0,0
11/25/2014,23,0.0,0
11/25/2014,24,0.0,0
11/26/2014,1,0.0,0
11/26/2014,2,0.0,0
11/26/2014,3,0.0,0
11/26/2014,4,0.0,0
11/26/2014,5,0.0,0
11/26/2014,6,0.0,0
11/26/2014,7,0.0,0
11/26/2014,8,0.0,0
11/26/2014,9,0.0,0
11/26/2014,10,0.0,0
11/26/2014,11,0.0,0
11/26/2014,12,0.0,0
11/26/2014,13,0.0,0
11/26/2014,14,0.0,0
11/26/2014,15,0.0,0
11/26/2014,16,0.0,0
11/26/2014,17,0.0,0
11/26/2014,18,0.0,0
11/26/2014,19,0.0,0
11/26/2014,20,0.0,0
11/26/2014,21,0.0,0
11/26/2014,22,0.0,0
11/26/2014,23,0.0,0
11/26/2014,24,0.0,0
11/27/2014,1,0.0,0
11/27/2014,2,0.0,0
11/27/2014,3,0.0,0
11/27/2014,4,0.0,0
11/27/2014,5,0.0,0
11/27/2014,6,0.0,0
11/27/2014,7,0.0,0
11/27/2014,8,0.0,0
11/27/2014,9,0.0,0
11/27/2014,10,0.0,0
11/27/2014,11,0.0,0
11/27/2014,12,0.0,0
11/27/2014,13,0.0,0
11/27/2014,14,0.0,0
11/27/2014,15,0.0,0
11/27/2014,16,0.0,0
11/27/2014,17,0.0,0
11/27/2014,18,0.0,0
11/27/2014,19,0.0,0
11/27/2014,20,0.0,0
11/27/2014,21,0.0,0
11/27/2014,22,0.0,0
11/27/2014,23,0.0,0
11/27/2014,24,0.0,0
11/28/2014,1,0.0,0
11/28/2014,2,0.0,0
11/28/2014,3,0.0,0
11/28/2014,4,0.0,0
11/28/2014,5,0.0,0
11/28/2014,6,0.0,0
11/28/2014,7,0.0,0
11/28/2014,8,0.0,0
11/28/2014,9,0.0,0
11/28/2014,10,0.0,0
11/28/2014,11,0.0,0
11/28/2014,12,0.0,0
11/28/2014,13,0.0,0
11/28/2014,14,0.0,0
11/28/2014,15,0.0,0
11/28/2014,16,0.0,0
11/28/2014,17,0.0,0
11/28/2014,18,0.0,0
11/28/2014,19,0.0,0
11/28/2014,20,0.0,0
11/28/2014,21,0.0,0
11/28/2014,22,0.0,0
11/28/2014,23,0.0,0
11/28/2014,24,0.0,0
11/29/2014,1,0.0,0
11/29/2014,2,0.0,0
11/29/2014,3,0.0,0
11/29/2014,4,0.0,0
11/29/2014,5,0.0,0
11/29/2014,6,0.0,0
11/29/2014,7,0.0,0
11/29/2014,8,0.0,0
11/29/2014,9,0.0,0
11/29/2014,10,0.0,0
11/29/2014,11,0.0,0
11/29/2014,12,0.0,0
11/29/2014,13,0.0,0
11/29/2014,14,0.0,0
11/29/2014,15,0.0,0
11/29/2014,16,0.0,0
11/29/2014,17,0.0,0
11/29/2014,18,0.0,0
11/29/2014,19,0.0,0
11/29/2014,20,0.0,0
11/29/2014,21,0.0,0
11/29/2014,22,0.2,0
11/29/2014,23,3.1,0
11/29/2014,24,3.0,0
11/30/2014,1,1.5,0
11/30/2014,2,2.0,0
11/30/2014,3,4.5,0
11/30/2014,4,1.7,0
11/30/2014,5,0.5,0
11/30/2014,6,0.5,0
11/30/2014,7,3.3,0
11/30/2014,8,3.3,0
11/30/2014,9,11.0,0
11/30/2014,10,5.0,0
11/30/2014,11,1.1,0
11/30/2014,12,1.8,0
11/30/2014,13,7.0,0
11/30/2014,14,1.6,0
11/30/2014,15,0.0,0
11/30/2014,16,0.0,0
11/30/2014,17,0.0,0
11/30/2014,18,0.5,0
11/30/2014,19,5.0,0
11/30/2014,20,0.1,0
11/30/2014,21,0.2,0
11/30/2014,22,0.2,0
11/30/2014,23,0.9,0
11/30/2014,24,0.0,0
12/1/2014,1,0.3,0
12/1/2014,2,0.7,0
12/1/2014,3,2.8,0
12/1/2014,4,4.9,0
12/1/2014,5,0.4,0
12/1/2014,6,4.3,0
12/1/2014,7,6.2,0
12/1/2014,8,2.5,0
12/1/2014,9,3.9,0
12/1/2014,10,8.2,0
12/1/2014,11,9.7,0
12/1/2014,12,4.9,0
12/1/2014,13,11.6,0
12/1/2014,14,6.3,0
12/1/2014,15,0.9,0
12/1/2014,16,0.6,0
12/1/2014,17,0.1,0
12/1/2014,18,0.0,0
12/1/2014,19,0.1,0
12/1/2014,20,0.1,0
12/1/2014,21,1.8,0
12/1/2014,22,4.3,0
12/1/2014,23,7.5,0
12/1/2014,24,0.1,0
12/2/2014,1,0.0,0
12/2/2014,2,0.0,0
12/2/2014,3,0.2,0
12/2/2014,4,0.1,0
12/2/2014,5,0.0,0
12/2/2014,6,0.2,0
12/2/2014,7,0.8,0
12/2/2014,8,1.4,0
12/2/2014,9,2.4,0
12/2/2014,10,0.3,0
12/2/2014,11,7.7,0
12/2/2014,12,0.0,0
12/2/2014,13,0.0,0
12/2/2014,14,0.7,0
12/2/2014,15,0.2,0
12/2/2014,16,0.3,0
12/2/2014,17,0.0,0
12/2/2014,18,0.0,0
12/2/2014,19,0.6,0
12/2/2014,20,1.1,0
12/2/2014,21,0.8,0
12/2/2014,22,1.8,0
12/2/2014,23,2.8,0
12/2/2014,24,0.1,0
12/3/2014,1,0.2,0
12/3/2014,2,0.1,0
12/3/2014,3,0.0,0
12/3/2014,4,0.0,0
12/3/2014,5,0.0,0
12/3/2014,6,0.0,0
12/3/2014,7,0.0,0
12/3/2014,8,0.0,0
12/3/2014,9,0.0,0
12/3/2014,10,0.0,0
12/3/2014,11,0.0,0
12/3/2014,12,0.0,0
12/3/2014,13,0.0,0
12/3/2014,14,0.0,0
12/3/2014,15,0.0,0
12/3/2014,16,0.0,0
12/3/2014,17,0.0,0
12/3/2014,18,0.0,0
12/3/2014,19,0.0,0
12/3/2014,20,0.0,0
12/3/2014,21,0.0,0
12/3/2014,22,0.0,0
12/3/2014,23,0.0,0
12/3/2014,24,0.0,0
12/4/2014,1,0.0,0
12/4/2014,2,0.0,0
12/4/2014,3,0.0,0
12/4/2014,4,0.0,0
12/4/2014,5,0.0,0
12/4/2014,6,0.0,0
12/4/2014,7,0.0,0
12/4/2014,8,0.0,0
12/4/2014,9,0.0,0
12/4/2014,10,0.0,0
12/4/2014,11,0.0,0
12/4/2014,12,0.0,0
12/4/2014,13,0.0,0
12/4/2014,14,0.1,0
12/4/2014,15,0.0,0
12/4/2014,16,0.2,0
12/4/2014,17,0.0,0
12/4/2014,18,0.0,0
12/4/2014,19,0.0,0
12/4/2014,20,0.0,0
12/4/2014,21,0.0,0
12/4/2014,22,0.1,0
12/4/2014,23,0.0,0
12/4/2014,24,0.0,0
12/5/2014,1,0.0,0
12/5/2014,2,1.0,0
12/5/2014,3,0.6,0
12/5/2014,4,1.4,0
12/5/2014,5,0.7,0
12/5/2014,6,1.5,0
12/5/2014,7,1.2,0
12/5/2014,8,2.3,0
12/5/2014,9,1.9,0
12/5/2014,10,1.1,0
12/5/2014,11,1.1,0
12/5/2014,12,0.6,0
12/5/2014,13,0.1,0
12/5/2014,14,0.0,0
12/5/2014,15,0.0,0
12/5/2014,16,1.1,0
12/5/2014,17,1.0,0
12/5/2014,18,1.5,0
12/5/2014,19,1.7,0
12/5/2014,20,0.7,0
12/5/2014,21,0.2,0
12/5/2014,22,0.4,0
12/5/2014,23,1.0,0
12/5/2014,24,1.7,0
12/6/2014,1,1.7,0
12/6/2014,2,2.4,0
12/6/2014,3,1.7,0
12/6/2014,4,0.7,0
12/6/2014,5,0.7,0
12/6/2014,6,0.6,0
12/6/2014,7,0.9,0
12/6/2014,8,0.2,0
12/6/2014,9,0.0,0
12/6/2014,10,1.0,0
12/6/2014,11,0.2,0
12/6/2014,12,0.2,0
12/6/2014,13,0.1,0
12/6/2014,14,3.2,0
12/6/2014,15,2.5,0
12/6/2014,16,0.1,0
12/6/2014,17,0.3,0
12/6/2014,18,0.0,0
12/6/2014,19,1.5,0
12/6/2014,20,0.5,0
12/6/2014,21,0.3,0
12/6/2014,22,0.3,0
12/6/2014,23,0.0,0
12/6/2014,24,0.0,0
12/7/2014,1,0.0,0
12/7/2014,2,0.0,0
12/7/2014,3,0.0,0
12/7/2014,4,0.0,0
12/7/2014,5,0.1,0
12/7/2014,6,0.1,0
12/7/2014,7,0.0,0
12/7/2014,8,0.0,0
12/7/2014,9,0.0,0
12/7/2014,10,0.0,0
12/7/2014,11,0.0,0
12/7/2014,12,0.2,0
12/7/2014,13,0.0,0
12/7/2014,14,0.0,0
12/7/2014,15,0.0,0
12/7/2014,16,0.0,0
12/7/2014,17,0.0,0
12/7/2014,18,0.0,0
12/7/2014,19,0.0,0
12/7/2014,20,0.1,0
12/7/2014,21,0.0,0
12/7/2014,22,0.1,0
12/7/2014,23,0.0,0
12/7/2014,24,0.0,0
12/8/2014,1,0.0,0
12/8/2014,2,0.0,0
12/8/2014,3,2.1,0
12/8/2014,4,0.3,0
12/8/2014,5,1.5,0
12/8/2014,6,3.4,0
12/8/2014,7,1.8,0
12/8/2014,8,1.6,0
12/8/2014,9,2.7,0
12/8/2014,10,3.2,0
12/8/2014,11,2.2,0
12/8/2014,12,2.8,0
12/8/2014,13,3.6,0
12/8/2014,14,0.2,0
12/8/2014,15,0.7,0
12/8/2014,16,0.4,0
12/8/2014,17,1.9,0
12/8/2014,18,0.3,0
12/8/2014,19,0.0,0
12/8/2014,20,0.0,0
12/8/2014,21,0.0,0
12/8/2014,22,1.3,0
12/8/2014,23,1.6,0
12/8/2014,24,1.1,0
12/9/2014,1,0.2,0
12/9/2014,2,3.8,0
12/9/2014,3,0.9,0
12/9/2014,4,2.8,0
12/9/2014,5,2.7,0
12/9/2014,6,2.1,0
12/9/2014,7,1.1,0
12/9/2014,8,0.8,0
12/9/2014,9,1.2,0
12/9/2014,10,1.2,0
12/9/2014,11,3.9,0
12/9/2014,12,5.9,0
12/9/2014,13,4.0,0
12/9/2014,14,0.1,0
12/9/2014,15,0.0,0
12/9/2014,16,0.6,0
12/9/2014,17,0.9,0
12/9/2014,18,0.1,0
12/9/2014,19,2.0,0
12/9/2014,20,0.2,0
12/9/2014,21,3.2,0
12/9/2014,22,0.2,0
12/9/2014,23,0.1,0
12/9/2014,24,0.0,0
12/10/2014,1,0.0,0
12/10/2014,2,0.0,0
12/10/2014,3,0.0,0
12/10/2014,4,0.0,0
12/10/2014,5,0.0,0
12/10/2014,6,0.1,0
12/10/2014,7,0.0,0
12/10/2014,8,0.0,0
12/10/2014,9,0.0,0
12/10/2014,10,0.0,0
12/10/2014,11,0.0,0
12/10/2014,12,0.0,0
12/10/2014,13,0.0,0
12/10/2014,14,0.1,0
12/10/2014,15,0.0,0
12/10/2014,16,0.0,0
12/10/2014,17,0.0,0
12/10/2014,18,0.0,0
12/10/2014,19,0.0,0
12/10/2014,20,0.1,0
12/10/2014,21,4.0,0
12/10/2014,22,1.8,0
12/10/2014,23,2.1,0
12/10/2014,24,2.6,0
12/11/2014,1,1.5,0
12/11/2014,2,0.4,0
12/11/2014,3,1.8,0
12/11/2014,4,1.3,0
12/11/2014,5,0.7,0
12/11/2014,6,0.8,0
12/11/2014,7,0.7,0
12/11/2014,8,0.3,0
12/11/2014,9,0.3,0
12/11/2014,10,0.4,0
12/11/2014,11,0.6,0
12/11/2014,12,1.6,0
12/11/2014,13,0.5,0
12/11/2014,14,4.0,0
12/11/2014,15,2.9,0
12/11/2014,16,2.0,0
12/11/2014,17,1.8,0
12/11/2014,18,1.8,0
12/11/2014,19,0.7,0
12/11/2014,20,2.0,0
12/11/2014,21,0.4,0
12/11/2014,22,1.3,0
12/11/2014,23,0.7,0
12/11/2014,24,0.5,0
12/12/2014,1,1.0,0
12/12/2014,2,0.2,0
12/12/2014,3,0.0,0
12/12/2014,4,1.3,0
12/12/2014,5,0.7,0
12/12/2014,6,1.2,0
12/12/2014,7,0.6,0
12/12/2014,8,1.5,0
12/12/2014,9,1.0,0
12/12/2014,10,1.3,0
12/12/2014,11,1.8,0
12/12/2014,12,1.6,0
12/12/2014,13,2.4,0
12/12/2014,14,2.1,0
12/12/2014,15,2.2,0
12/12/2014,16,0.9,0
12/12/2014,17,1.5,0
12/12/2014,18,1.9,0
12/12/2014,19,1.0,0
12/12/2014,20,0.7,0
12/12/2014,21,1.5,0
12/12/2014,22,1.4,0
12/12/2014,23,0.2,0
12/12/2014,24,0.6,0
12/13/2014,1,0.5,0
12/13/2014,2,2.7,0
12/13/2014,3,1.8,0
12/13/2014,4,1.4,0
12/13/2014,5,1.2,0
12/13/2014,6,1.1,0
12/13/2014,7,1.0,0
12/13/2014,8,1.6,0
12/13/2014,9,1.3,0
12/13/2014,10,1.1,0
12/13/2014,11,1.0,0
12/13/2014,12,1.3,0
12/13/2014,13,2.6,0
12/13/2014,14,1.7,0
12/13/2014,15,2.1,0
12/13/2014,16,2.0,0
12/13/2014,17,2.0,0
12/13/2014,18,2.2,0
12/13/2014,19,1.9,0
12/13/2014,20,1.4,0
12/13/2014,21,2.0,0
12/13/2014,22,2.3,0
12/13/2014,23,2.2,0
12/13/2014,24,2.2,0
12/14/2014,1,1.2,0
12/14/2014,2,1.3,0
12/14/2014,3,0.7,0
12/14/2014,4,1.3,0
12/14/2014,5,0.7,0
12/14/2014,6,1.0,0
12/14/2014,7,0.4,0
12/14/2014,8,0.5,0
12/14/2014,9,1.0,0
12/14/2014,10,1.1,0
12/14/2014,11,0.6,0
12/14/2014,12,0.1,0
12/14/2014,13,0.6,0
12/14/2014,14,1.2,0
12/14/2014,15,0.9,0
12/14/2014,16,0.4,0
12/14/2014,17,0.0,0
12/14/2014,18,0.1,0
12/14/2014,19,0.2,0
12/14/2014,20,0.0,0
12/14/2014,21,0.0,0
12/14/2014,22,0.0,0
12/14/2014,23,0.1,0
12/14/2014,24,1.2,0
12/15/2014,1,0.2,0
12/15/2014,2,0.0,0
12/15/2014,3,0.0,0
12/15/2014,4,0.0,0
12/15/2014,5,0.0,0
12/15/2014,6,0.0,0
12/15/2014,7,0.0,0
12/15/2014,8,0.0,0
12/15/2014,9,0.0,0
12/15/2014,10,0.0,0
12/15/2014,11,0.0,0
12/15/2014,12,0.0,0
12/15/2014,13,0.0,0
12/15/2014,14,0.0,0
12/15/2014,15,0.1,0
12/15/2014,16,0.0,0
12/15/2014,17,0.0,0
12/15/2014,18,0.0,0
12/15/2014,19,0.0,0
12/15/2014,20,0.0,0
12/15/2014,21,0.0,0
12/15/2014,22,1.3,0
12/15/2014,23,2.9,0
12/15/2014,24,0.2,0
